orig_index,username,created_at,tweet,verdict
8281,zamboanga_7,2021-09-17 22:16:44+00:00,RT @DOHgovph: Ang mga bakuna kontra COVID-19 ay epektibo at ligtas gamitin sa mga nagdadalang tao. KayaÃ¢â‚¬â„¢t RUMESBAKUNA kung pagkakataon mo nÃ¢â‚¬Â¦,TRUE
8283,GarthDax,2021-09-17 21:42:31+00:00,@attyharryroque Grabe nuh! Trillones ang inutang pero tingi tingi ang dating bakuna. Ay may paliwanag pla si vaccine CHAR jarn. Ang chacharot nyo mga tanginang hype kayo.,INVALID
8284,mshoneychiong,2021-09-17 21:39:00+00:00,shutangina first time ko malate sa trabaho ko ng 10 mins. D ko alam if effect ba ng bakuna na to di ko maalalang inoof ko alarm ko kanina. Buti nalang tinawagan ako tl ko hahaha,INVALID
8285,_kesnl,2021-09-17 21:12:55+00:00,Dapat hindi nyo pinipilit ang tao magpavaccine lalo na pag meron na silang mga sakit. Lalo na sa mga working na nirerequired ang bakuna! Ulol kayo itigil nyo yan hindi lahat ng tao kaya ng katawan ang itutusok na bakuna sakanila!!! Ginagawa nyong business ang covid!!! Ã°Å¸â€˜Â¿,INVALIDT
8286,Cantundump,2021-09-17 19:49:18+00:00,Iba talaga nagagawa ng kumpleto bakuna and assurance mga mami get vaccinated na talaga https://t.co/ww6Ku5nfux,INVALIDT
8287,eyyeeeeelll,2021-09-17 19:25:51+00:00,"k. ngayon ko lang nagets yung 'ibang bakuna' na sinasabi nila Kuya Aries nung isang gabi, muntik ko pang itanong kung nagpasaksak sila ng flu vaccine kasi akala ko 'yon yung tinutukoy nila yawa",INVALID
8288,McJorick,2021-09-17 18:53:51+00:00,ayaw talga ng gobyerno payagan ng LGU bumili ng sariling bakuna kasi mabubuking sila sa totoong presyo.. mga hayup,INVALID
8289,vashappeninmarx,2021-09-17 18:51:08+00:00,tumatalab na yung side effects ng bakuna pero nagpupuyat pa din. Ã°Å¸Ëœâ€¦,INVALID
8290,JastiLicious,2021-09-17 18:44:06+00:00,"Lord, sana ma-text ang Ate Jas later for bakuna hehe",INVALID
8291,ilovestroberi,2021-09-17 17:41:15+00:00,Buti pinayagan ni dad si ian pumunta dito sa bday ko HAHAHA ayaw pa naman niya kasi wala pa daw akong bakuna,INVALID
8292,giannivdt,2021-09-17 17:20:57+00:00,Karon paman guru ni epekto ang bakuna Ã°Å¸Ëœâ€¦,INVALID
8293,meyoonis,2021-09-17 17:10:40+00:00,"DAILY MANTRA:
 
ITO AY ISANG PAGSUBOK LAMANG. SIDE EFFECTS LANG TO NG BAKUNA. WALA AKONG PERA AT PIPIKIT NALANG AKO. https://t.co/lvBg5AXG5F",INVALID
8294,Agent_Spidey,2021-09-17 16:49:13+00:00,TANGINAAAAA!!!! worth it yung puyat dahil sa bakuna allday/ all night https://t.co/uLKLYOQhSs,INVALID
8295,ArnauTemplar,2021-09-17 16:39:03+00:00,@lucigr3 @navedelmisterio @1qaz000000 Bakuna Matataaaaa https://t.co/7C1z4BxWGd,INVALID
8296,ykyeomsh,2021-09-17 16:37:08+00:00,hirap gumawa ng witty na title sa theology huhu tong mga pinagtanungan ko sinasakyan kagaguhan ko huhu bakuna ni kristo: collab of the year! huhuhu,INVALID
8297,altertam0136,2021-09-17 16:32:16+00:00,@angkolceejae @Ssean_Smith Hahhaa. Bawal shat kay bagong bakuna.,INVALIDT
8298,biancadenise_,2021-09-17 16:18:06+00:00,lamog na naman ang braso sa bakuna haha Ã°Å¸Â¥Â²,INVALID
8299,kesssiah_mae,2021-09-17 16:10:03+00:00,"@BobEvansss feeling ko mas masakit yan kaysa dun sa totoong bakuna bob, pero mas masarap  man sa feeling pag sa kwarto bakunahan  noh",INVALID
8300,jmhvvpy,2021-09-17 16:02:17+00:00,@joontaehyun AMPANGETSGDBAHSHAHAHAHHAAHHAHWHA BAKIT GANYANNNN BAT KULANG PA Ã°Å¸ËœÂ­ BTS PAG KULANG SA BAKUNA JK HDJWIEJWJSKWKS,INVALID
8301,3019R19,2021-09-17 15:55:44+00:00,@ItsACsLife Tapos puchupuchu pang brand ng bakuna,INVALID
8302,laruuuhhh,2021-09-17 15:51:29+00:00,"hay naisip ko lang yung minor kong kapitbahay laging my day niya lakwatsa/inuman nila ng barkada niya hahahahaja habang kami ng mga friends ko video call nalang ganap, may bakuna pa kami Ã°Å¸Â¤Â£Ã°Å¸ËœÂ©",INVALID
8303,iam_hudszome,2021-09-17 15:45:06+00:00,@thezrasalazar Sana all may bakuna na Ã°Å¸Å’Â»,INVALID
8304,OzinkG,2021-09-17 15:40:20+00:00,"@rosepark_0000 Mine jennie bakuna, lisa nguso and rosÃƒÂ© landscape pc! HAHAHAHA",INVALID
8305,mikeikaila,2021-09-17 15:39:04+00:00,"RT @R4EDiliman: Saad ng Executive Speaker ng @updostsa na si Winona Ong, Ã¢â‚¬Å“Hindi kami natututo ng maayos para maging siyentista dahil sa kakÃ¢â‚¬Â¦",MOSTLY_TRUE
8306,OzinkG,2021-09-17 15:38:39+00:00,"@bby_chanyeol Jennie bakuna nalang avail, magdp ka na muna kung wala pangpayo HAHAHAHA",INVALID
8307,giancamahalan,2021-09-17 15:38:28+00:00,RT @yanihatesu: nasurvive ko ang golden child. medyo nasurvive ko ang itzy at the boyz. ITO AY ISANG PAGSUBOK LAMANG. SIDE EFFECTS LANG TOÃ¢â‚¬Â¦,INVALID
8308,JansenSantos911,2021-09-17 15:34:19+00:00,--- Tulungan itigil ang COVID -19 sa pamamagitan ng pagkuha ng bakuna ---,TRUE
8309,JansenSantos911,2021-09-17 15:34:15+00:00,Ipinapakita ng mga pag-aaral na ang mga bakuna sa COVID-19 ay magagamit at maiiwasan mong makakuha ng COVID-19. Ang pagkuha ng bakuna ay makakatulong sa iyo na maiwasan ang malubhang karamdaman kahit na magkaroon ka ng COVID-19.,TRUE
8310,KngJshCbrl,2021-09-17 15:33:00+00:00,"ganon ba epekto nung bakuna, bakit gusto ko mag inom? potaaa",INVALIDT
8311,Narcisocmalakij,2021-09-17 15:31:06+00:00,Nagpaparamdam na yung braso ko na tinurukan ng bakuna hahaha,INVALID
8312,kinuriskurisan,2021-09-17 15:23:41+00:00,@Tanyo141 Ako na lang nga mag bakuna sayo.,INVALID
8314,Belle15067465,2021-09-17 15:11:36+00:00,@YhanaNattharin Ay ala !Apay awan tanod dita?naamak lalo no awan payla bakuna daÃ¢â‚¬Â¦,INVALID
8315,Carlos35170981,2021-09-17 14:57:33+00:00,"RT @OldYButGoodY52: @DickGordonDG 0k, higit kumulang P50M yan so SMALL TIME lang kung kumita ang Pharmally ng kunyari 10% sa P8.7B, P807M.(Ã¢â‚¬Â¦",INVALID
8316,zaaaddiee,2021-09-17 14:54:59+00:00,@Arshiethromycin Ã¢â‚¬Å“witnessÃ¢â‚¬Â ano to korte? nakakatawa na lang katwiran ng mga tao. its either paniwalang-paniwala sila or sobrang laki lang ng ego nila at hindi nila matanggap na mali sila sa part na yan. ang lakas maniwala sa conspiracies pero sa bakuna hindi naniniwala. absurd.,INVALID
8317,praisedalloyd_,2021-09-17 14:53:33+00:00,"Ahh ang allowed lang mag-dine in ay mga may bakuna na, pero wala namang matinong vaccine rollout??? Cauayan City 'yan ih! Ket ideal City of the North kanu ngarud!",INVALID
8318,Ayarayesech_,2021-09-17 14:52:31+00:00,Bakuna ko na bukaaaas,INVALID
8319,simonfraud,2021-09-17 14:51:22+00:00,"Ang biggest question ko ngayon eh, naturukan na ba ng bakuna si  Acosta?",INVALID
8321,imjinjinhee,2021-09-17 14:43:18+00:00,@/jinkyung_actress nakapagpa bakuna ka na rin ba? update update naman sa buhay buhay jan oh. labyu,INVALID
8322,JulieneBlane18,2021-09-17 14:36:38+00:00,#TPHBeginningOfTheEnd syempre free ka na go bakuna na https://t.co/nRB4IuSbbQ,INVALIDT
8323,bts_amiii27,2021-09-17 14:36:24+00:00,Antagal nga ng text eh para sa bakuna jusko ilang buwan na mula ng magparegister Ã°Å¸Â¤Â£ https://t.co/KB7J4fT34D,INVALID
8324,JulieneBlane18,2021-09-17 14:36:00+00:00,#TPHBeginningOfTheEnd ano kaya feeling pag kumpleto ang bakuna di na ba ako bakulaw https://t.co/a4Z0ny5JcC,INVALIDT
8325,jen_arbo,2021-09-17 14:35:51+00:00,@Sylaaabels natatawa ako ngayon naalala ko yung pagod kanina sa pag screen sa bakuna inilabas ko na lang sa pagkain ng siopao Ã°Å¸Ëœâ€šÃ°Å¸Â¤Â£,INVALID
8326,JulieneBlane18,2021-09-17 14:33:48+00:00,#TPHBeginningOfTheEnd research ako about bakuna https://t.co/xmVpSrR694,INVALID
8327,FrancescRoldan,2021-09-17 14:33:22+00:00,@tathymartinez La BAKUNA MATA #Plandemia,INVALID
8328,kuyabhigvocal,2021-09-17 14:32:18+00:00,"Langya epekto ng bakuna, hindi nga nilagnat o kahit anong masakit, oras-oras naman akong gutom simula kahapon. Buti't may motor si brother nakalabas pa't nakapagpares Ã°Å¸Ëœâ€¹",INVALIDT
8329,JulieneBlane18,2021-09-17 14:31:33+00:00,#TPHBeginningOfTheEnd sandali nag bakuna ka na ba https://t.co/3cFGAjeula,INVALID
8331,88_blackdragon,2021-09-17 14:27:42+00:00,"RT @LesojS: papa bakuna kba ...

dm ka https://t.co/fLUbrqznXH",INVALID
8332,DanTae_hoaRP,2021-09-17 14:26:52+00:00,RT @JulieneBlane18: #TPHBeginningOfTheEnd sandali nangangamoy bakulaw dito epekto ba yan ng bakuna https://t.co/vlzL5xZeKN,INVALIDT
8333,JulieneBlane18,2021-09-17 14:26:41+00:00,#TPHBeginningOfTheEnd sandali nangangamoy bakulaw dito epekto ba yan ng bakuna https://t.co/vlzL5xZeKN,INVALIDT
8334,isnukikeyt,2021-09-17 14:22:51+00:00,si yang kulang sa bakuna HAHHAHAHHAHAHAHHAHAHA,INVALID
8335,Green_Tripper,2021-09-17 14:20:10+00:00,@ABSCBNNews edi kayo magdala ng bakuna sa tao of which matagal nyo na dapat ginagawa,INVALID
8336,yvchaela,2021-09-17 14:13:09+00:00,huy teh di ka naman talaga iinvite bi Anna Wintour bakit sino ka ba? wala ka pa sigurong bakuna kaya nagiinaso ka dyan? Arf arf https://t.co/yK8KDih7X6,INVALID
8337,garciamaryjay16,2021-09-17 14:13:04+00:00,"RT @catniVG: Kaya mahalaga talaga ang bakuna, kaya kung may pagkakataon talaga sa inyo na makapagpabakuna magpa bakuna po kayo.. https://t.Ã¢â‚¬Â¦",TRUE
8338,pauiegabisan,2021-09-17 14:11:57+00:00,@fyhshq @Arshiethromycin But his words were Ã¢â‚¬Ëœmagpapa bakuna na talaga koÃ¢â‚¬â„¢. Ang tindi dw ng nangyari sa kanya. Hindi na rin kami nagtanong kasi ayaw na nya magkwento. Basta papa vax na dw sya. Ã°Å¸ËœÂ¬,INVALID
8339,ChrisiahV,2021-09-17 14:11:48+00:00,Hoy gago gusto ko mag inom ngayon kahit kaka bakuna ko langg. Maibsan lang tong lungkot na tooo,INVALIDT
8340,Ignacio_blue_ea,2021-09-17 14:11:47+00:00,@linyalinya Tapos npo ang bakuna...,INVALID
8341,keuna_lex,2021-09-17 14:10:28+00:00,"hi baka may bet ng Preloved ko. Isang Beses lang nagamit BET NA BET KO talaga bumili ng FLASK na BLUE Kayo na mag price Goods pa sya + Sf. Ps. di ko na plansta yung dress tsaka may bakuna effect sya sa Braso hehehe

pa rt Po thanks Ã°Å¸Â¥Â°

@SB19Official #SB19 https://t.co/gXI5Z2hlHQ",INVALID
8342,jollyshit,2021-09-17 14:09:28+00:00,Unang bakuna Ã°Å¸â€™â€°,INVALID
8344,yawadebil,2021-09-17 14:00:48+00:00,@staywbeulping @jsoooyaa_ Tulog ka na di pwede sa mga mandu ang matagal matulog lalo na't galing bakuna,INVALID
8345,mandor06113,2021-09-17 14:00:23+00:00,RT @retromaldita: We have long known this. Ang daming updated data. Ala pa rin tayong maasahan kay @DOHgovph. Para kasing nasa time warp anÃ¢â‚¬Â¦,INVALID
8346,Jonviccaloling,2021-09-17 14:00:06+00:00,Ramdam ko yung bakuna ah HAHAHAHAHHA kala ko wala lang.Ã°Å¸Ëœâ€¦,INVALID
8347,JeyvieTecio1,2021-09-17 13:59:30+00:00,@PascionAnthony Ano bakuna mo padi,INVALID
8348,kakaiBachi,2021-09-17 13:56:23+00:00,Epekto ba to ng bakuna potaena bestie lang dapat si Taehyung ba't ako kinikilig?????????????????,INVALIDT
8349,yawadebil,2021-09-17 13:53:00+00:00,@jsoooyaa_ @staywbeulping Ay galing bakuna si mikay? HAHAHAHAHAHA,INVALID
8350,kimmyxxi_,2021-09-17 13:50:18+00:00,@itsmeroesali 'pag nate-tempt ka gumastos isipin mo na lang side effect ng bakuna Ã°Å¸ËœÅ’ https://t.co/yYTUQwRi36,FALSE
8351,lunaflynn_,2021-09-17 13:44:29+00:00,lakas talaga tama ng bakuna ampotah hdjsjanjshs,INVALID
8352,_sheenepampola,2021-09-17 13:38:54+00:00,sobrang bigat ng left arm ko sa bakuna at ang sama ng pakiramdam ko tapos nagiinarte pa tong laptop ko pLS LANG saksakin nyo na lang ako Ã°Å¸ËœÂ© bwisit levels 1936286279920 !!!!! ok gudnyt,INVALID
8353,Jakult69,2021-09-17 13:36:41+00:00,@Allen21Twink Yung bakuna ko ayaw mo ba?Ã°Å¸Ëœâ€š,INVALID
8354,chelanncurtis,2021-09-17 13:36:37+00:00,bakuna na naudlot pa haynako sino ba talaga nagpauso ng trangkaso nagagalit na ako Ã°Å¸ËœÂ Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ Ã°Å¸ËœÂ¡,INVALID
8355,Mitsigo,2021-09-17 13:33:43+00:00,@jaemauel wala pako bakuna HAHAHAH pag meron na,INVALID
8356,kimperkyy,2021-09-17 13:22:20+00:00,Mejo na guilty pa ako kanina kasi feel ko dapat di na kami dumaan ng cafe at dumiretso na kami ng uwi. Pero siguro a side trip wonÃ¢â‚¬â„¢t harm dahil tripleng ingat din namam kami. Kahit may bakuna na ako takot pa din ako.,INVALIDT
8357,spicedSnow,2021-09-17 13:19:28+00:00,@cornyMDstudents Kung pwede lang sana mag-bahay bahay sila para sa mga taong gusto magpabakuna (mas matrabaho para sa hcws)... Mukang delaying tactic dahil kulang supply ng bakuna,INVALIDT
8358,SnapitsKimmy,2021-09-17 13:17:52+00:00,Dadayain pirma ng magulang sa consent form tuwing may libre bakuna or libre bunot ng ngipin sa school. Takot kasi sa syringe Ã°Å¸Ëœâ€š. #PaExcusePo,INVALID
8359,wsangelesjr,2021-09-17 13:15:59+00:00,@seseangeles At least may bakuna na. Ã°Å¸ËœÂ,INVALID
8360,dzrhnews,2021-09-17 13:15:50+00:00,Mahigit kalahating milyong bakuna ng Astrazeneca dumating sa bansa #TomorrowsNewsTonight #DZRHNationwide,TRUE
8361,kaiems_lalala,2021-09-17 13:15:12+00:00,"Tamaaaaa! ang kagustuhang bumili ng album ay pagsubok lamang at side effects lang ng bakuna

TUGON: Kpop albums ay iwasan.. Wala tayong pera, manahimik sa bahay. Amen. https://t.co/vhi2Vo9Unt",FALSE
8363,Sheilamariecab6,2021-09-17 13:07:49+00:00,@alvinelchico bakit ganun may mask and shields na bakit mataas pa din ang cases ibigsabihin hindi effective  ang mask ang shields pati  bakuna ganun ba yun,INVALIDT
8364,piggypottie,2021-09-17 13:04:04+00:00,Bakit pako nag pa bakuna kung course ko lang tatapos saken.,INVALIDT
8365,belle0698,2021-09-17 13:03:59+00:00,Kayo mga hindot kayo hindi naman namin inutos na mag bagsak kayo ng mag bagsak ng gift sa kumu tapos kapag hindi kayo napansin sasabihin nyo ginagamit lang kayo! hindi ko maisip kung saan kayo nagkulang sa aruga ba ng mgulang o sa bakuna!?,INVALID
8366,faiyevrts,2021-09-17 13:01:14+00:00,"Story time!

Biglaan akong napa-reg for PhilSys ID kanina KASO bakuna day nga diba, so naka-sleeveless ate nyo!! Eh diba need may sleeves sa id pic... so ayun... sinong naka-Seido jacket sa NATIONAL ID PIC Ã°Å¸Â¤ÂªÃ°Å¸Â¤Â£

SEIDO REPRESENTZ Ã°Å¸â€¡ÂµÃ°Å¸â€¡Â­Ã¢Å¡Â¾Ã¯Â¸Â https://t.co/nW0aN43VnF https://t.co/Y9EPqu63EU",INVALID
8367,HornyAlterEgo,2021-09-17 12:56:32+00:00,"RT @DrillerManila: Bakuna, 1st dose Ã°Å¸â€™â€° https://t.co/IBIgaL1O8Q",INVALID
8368,giorgoluigi,2021-09-17 12:56:06+00:00,okay lang atleast kumpleto na bakuna huhu kapoy,INVALIDT
8369,itsjoown,2021-09-17 12:55:48+00:00,4 o 3 months nako nagiintay wala parin bang magttext dyan na sked ko na for bakuna?! Hahaha kaloka,INVALID
8371,dizon_xerxes,2021-09-17 12:53:26+00:00,"@KuyaBruco Tapos normal temp mo.. feeling hot lang dahil sa bakuna, pero still monitor temp ahh",INVALID
8372,piecesofliz,2021-09-17 12:52:19+00:00,"Diba test, trace, isolate and vaccinate? Nakakaloka ung di papayagan sa bakuna schedule nila. Puntahan nyo sila! Wag nyo idelay ung bakuna nila. https://t.co/h4lzJrPiPS",MOSTLY_TRUE
8374,warmteabreaks,2021-09-17 12:50:54+00:00,Yan #DuterteInutil at #DuqueResign kung sanaÃ¢â‚¬â„¢y May malasakit kayo sa bayan at matinong bakuna ang inuna nyong tamuhin at dinamihang ipamudmod sa taumbayan. Walang konsensya. https://t.co/WpVWjfOPjP,INVALID
8375,hanadulsteph,2021-09-17 12:50:42+00:00,Thank you God magaling na bakuna koÃ°Å¸ËœÂ­.,INVALID
8376,R4EDiliman,2021-09-17 12:48:03+00:00,"Saad ng Executive Speaker ng @updostsa na si Winona Ong, Ã¢â‚¬Å“Hindi kami natututo ng maayos para maging siyentista dahil sa kakulangan sa suporta at sunod-sunod na budget cuts. Nakikiisa kami sa solusyong medikal, ayuda, bakuna, at sa Ligtas Na Balik Eskwela.Ã¢â‚¬Â

#KilosNaUP https://t.co/97e80xAXUH",MOSTLY_TRUE
8377,iamalyjadepe,2021-09-17 12:47:23+00:00,hala ngayon ko lang naalala na nung 15 pala dapat yung second dose ko sa bakuna! OMG MAMAAAA WHAT TO DO,INVALID
8378,JosePepeRizal47,2021-09-17 12:45:38+00:00,"Buray gayon kan buhay, ininot an paggibo nin dog pound kaysa gamiton ninda an kwarta na pambakal ning bakuna.

Ano na kamo, Naga.",INVALID
8379,Meliz927,2021-09-17 12:37:51+00:00,@dblancojr073183 Ã¢â‚¬Â¦.nagpa bakuna n si Son Goku Ã°Å¸Ëœâ€š https://t.co/PrtQYXkYzf,INVALID
8380,Your_Errand_Boy,2021-09-17 12:37:23+00:00,"@iamtix95 E kasi po, sa halip na iyang mga gamot at bakuna ang bilhin, namakyaw po sila ng face shield. Ã°Å¸Ëœâ€™",INVALID
8381,z052002101500,2021-09-17 12:34:51+00:00,"shuta yung bakuna ko parang sinagad ata sa buto ko, saquet",INVALID
8383,JerwinRam,2021-09-17 12:29:09+00:00,Kumpletong bakuna at Bagong passportÃ¢ÂÂ¤Ã¯Â¸ÂÃ°Å¸â€˜Å’Ã°Å¸ÂÂ»Ã°Å¸â„¢ÂÃ°Å¸ÂÂ».Thank You G!Ã°Å¸ËœËœ,INVALID
8385,aesfighting,2021-09-17 12:25:07+00:00,"Nagagalit siya ayaw niya ibigay sakin, edi sana ikaw yung nagpa bakuna para meron ka rin diba????? https://t.co/zauDQFQXTE",INVALID
8386,elliespring_,2021-09-17 12:25:07+00:00,alay na me kahit kami na magproduce ng bakuna niyong lahat,INVALID
8387,k_seulgiiii,2021-09-17 12:23:53+00:00,"Nag face mask, face shield at nagpa bakuna kapa, sa inggit lang pala mamamatay https://t.co/MiU2pKoa1q",INVALID
8388,sexbombIRENE,2021-09-17 12:21:56+00:00,@bimbaejoohyuned may bakuna na din aq pwede na aq himasin talaga :(((,INVALID
8389,radyopilipinas1,2021-09-17 12:21:26+00:00,"Mahigit sa 2 milyon na bakuna, naiturok sa Maynila - https://t.co/7ATtcDwGeY",TRUE
8391,kyuhakkie,2021-09-17 12:09:35+00:00,"sunwoo parang di bagong bakuna ah, lakas mo lodi",INVALID
8392,CaMijuanistas09,2021-09-17 12:08:11+00:00,"Hindi na naman ako naka pag istream ng matino, antok na antok na naman ako ng dahil sa bakuna ahahaha

Requesting Dulo by @TheJuans_BAND 

@BarangayLSFM #ForeverRequest #TheBig10",INVALID
8393,praincesssss,2021-09-17 11:59:19+00:00,@plsssmaster Alam mo gamot dyan? Bakuna HAHAHAHAHAHAHAHAHAHAHA,INVALID
8394,amonyunis,2021-09-17 11:57:33+00:00,Pakening dapat bakuna ko na ngayon e. Bwiset na lagnat 'to Ã°Å¸ËœÂ ,INVALID
8395,donats79,2021-09-17 11:55:04+00:00,"@michaelfajatin Pwede ngang wala nang ""Talk to the People"" eh.. wala rin namang substance, sayang lang ang gastos. Ibili nlang ng bakuna yan.",INVALID
8396,Al_pha_Q2,2021-09-17 11:54:57+00:00,"bakit hanggang ngayon wala pang nagra rally? wala pa bang galit sa gobyerno? takot sa covid? hindi ba ang mga fully vaxxed ay mababa na ang porsiyento na maging grabe? wag intindihin ung mga ayaw magpa bakuna na mahawa, di nu na kasalanan yun.",INVALIDT
8397,Photatographer,2021-09-17 11:54:41+00:00,Side effect ba ng bakuna yung pag-ooverthink?,INVALIDT
8398,palebp,2021-09-17 11:46:25+00:00,"@RizalAgdamagSab @ABSCBNNews Niloloko na tayo, panay depensa pa rin kayo sa Tatay niyong kawatan.
Ilan milyon pondo ng bayan kailangan manakaw bago kayo magigising?
Lahat ng pera na yan imbes sa ayuda, bakuna, PCR, at health workers napunta, sinamsam pa.",INVALID
8399,BinsTisoy,2021-09-17 11:43:36+00:00,Side effect ba kaha ni sa bakuna o nawung ra gyud kog kaonÃ°Å¸Ëœâ€šÃ°Å¸Â¤Â£,INVALID
8400,clothesOn25,2021-09-17 11:43:24+00:00,"DoesnÃ¢â‚¬â„¢t feel good at all. Parang sasabog ulo ko, at sumisikip dibdib ko.

Yung pagsikipnng dibdib parang dahil sa kulang sa pagkain. Yung sa ulo, baka dahil sa bakuna. Aga na umepekto ah",INVALID
8401,PokusGL,2021-09-17 11:42:28+00:00,Ang proyektong Vaccine Express ay kolaborasyon ng lokal na mga pamahalaan at opisina ng Pangalawang Pangulo para diumano maiayos at mapabilis ang roll-out ng bakuna.,TRUE
8402,PokusGL,2021-09-17 11:42:28+00:00,"Bumisita ngayong araw na ito sa Laus Group Event Center sa San Fernando, Pampanga si Vice President Leni Robredo, para maihatid ang bakuna para sa 2,500 mamamayan ng San Fernando, Pampanga.",TRUE
8403,PokusGL,2021-09-17 11:42:27+00:00,"Nadidismaya pa rin si Ellorenco na hanggang ngayon faceshield pa din ang solusyon at kahit sa usapin ng bakuna na pinakahihintayÃ¢â‚¬""mabagal, diumano, ang roll out; kulang ang suplay; mahirap din iakses ng karaniwang mamamayan.",MOSTLY_TRUE
8404,OldYButGoodY52,2021-09-17 11:38:56+00:00,"@k_aletha Aba'y mga P50M lang yan kumpara sa maaring naging Gross Income ng Pharmally. SMALL TIME. Say 10% na lang naging margin ng company sa P8.7B so P807M, may bad ba dyan? May LAW ba nagbabawal na 10% ang margin ng mga TRADERS? E PRC higit 100% tongpats sa BAKUNA pa lang. Paano yan?",INVALID
8405,johncodyrogers,2021-09-17 11:34:57+00:00,@PhilippineStar @PaoloSRomero pra tuloy may guardian devil with satanas c kuyang gusto lang mag pa bakuna.,INVALID
8406,smaxyy,2021-09-17 11:34:56+00:00,@itsfallentokyo Baka ibang bakuna kasi ginawa mo? Ã°Å¸Ëœâ€š,INVALID
8407,JFigueroaaa,2021-09-17 11:32:18+00:00,@yancylorenz ahahahahahahahahahhahahaha ganyan pala side effect ng bakuna sayo @jewelfreyes,INVALID
8409,peacheshonestly,2021-09-17 11:30:20+00:00,@ToniSpeakEasy RestingÃ°Å¸ËœÅ   di ko nga alam if sa bakuna or nag-+ na rin ako kasi 3days na ako masakit throat. We'll see.,INVALID
8411,sy_todd,2021-09-17 11:27:06+00:00,@mark_mywordsPH @adrianayalin @ABSCBNNews kay DUTAE ba ang bakuna o galing sa PERA NG BAYAN na tinutulungan ni VP LENI??,INVALID
8412,DanrexJ,2021-09-17 11:25:10+00:00,@joashprltv Apil na sa bakuna boi,INVALID
8413,yanihatesu,2021-09-17 11:21:05+00:00,nasurvive ko ang golden child. medyo nasurvive ko ang itzy at the boyz. ITO AY ISANG PAGSUBOK LAMANG. SIDE EFFECTS LANG TO NG BAKUNA. WALA AKONG PERA AT PIPIKIT NALANG AKO.,INVALID
8414,nozomeh,2021-09-17 11:20:25+00:00,@Fiangyang22 bawal hahahahahaha ibang bakuna kasi pinapatusok mo eh Ã°Å¸Ëœâ€š,INVALID
8416,AngelRo44214851,2021-09-17 11:19:53+00:00,"@DOHgovph Putragis kayo DOH panay hikayat nyo magpabakuna ayaw nyo naman kami bigyan ng bakuna dito sa Cavite mahigit 1000 covid cases namin araw araw yung pangako ni Dizon 1.5 milyon ngayon Sept drawing lang pala, hoy sen revilla, tolentino at lacson kumilos naman kayo",MOSTLY_TRUE
8417,RXNNP,2021-09-17 11:18:02+00:00,Maraming salamat po sa bakuna Madame @lenirobredo! Ang tagal ko po nag hintay sa iba pero ang bilis po sa inyo. https://t.co/6dFV7Preyv,MOSTLY_TRUE
8419,itmeeevince,2021-09-17 11:10:41+00:00,@makisrjrd Wala pang bakuna dipa maka labas HAHAH,INVALIDT
8421,leisbeth_recto,2021-09-17 11:08:22+00:00,@dotaplayermike @lil_eyn At bakit mo kami pinagbabawalang magpabakuna eh bayad na namin yang bakuna na yan noon pa?,INVALID
8422,siluweskaseeeee,2021-09-17 11:08:02+00:00,Pagtapos bakuna diretso sideline Ã°Å¸Ëœâ€š,INVALID
8423,ThisIsChrisssss,2021-09-17 11:06:02+00:00,Takot sa bakuna pero di takot sa Covid. Lmaooo,INVALID
8424,gre6orio,2021-09-17 11:05:41+00:00,when po kaya ulit mam wala pa po bakuna dito sa mexico pampanga @lenirobredo Ã°Å¸Â¥Â² https://t.co/HYcftazm5r,INVALID
8425,qwertzy_24,2021-09-17 11:00:17+00:00,"Putanginang bakuna yan, bakit natablan parin ako ng putangian covid na yan ah Ã°Å¸Â¤Â¡ wala rin palang talab ang bakuna. fucking shit",FALSE
8426,Ebaabrown,2021-09-17 10:51:54+00:00,@sanchaaay Naay gusto magpa bakuna pero dili sila musugot ug student id.,INVALID
8427,meannski,2021-09-17 10:47:23+00:00,Namimiss na ang mga pamangkin. Hindi sila nakita last week. Sana this weekend (depende sa epekto ng bakuna kay kuya na nakapagbakuna na sa VACC TO THE FUTURE ng Pasay LGU haha).,INVALID
8428,inchdm,2021-09-17 10:46:19+00:00,bagong bakuna lang ako. TIGIL!!!!!!!!! GISING!!!!!!! SIDE EFFECT LANG TO!!!!!!,INVALID
8429,ysabella_kimm,2021-09-17 10:42:37+00:00,Lakas mag announce na Ã¢â‚¬Å“ Shall only accept fully vaccinated individuals Ã¢â‚¬Å“ pero ambagal naman ng response sa covid at ung pag roll out ng bakuna hindi prina-prioritized Ã°Å¸Â¤Â¡,MOSTLY_TRUE
8430,thepjteano,2021-09-17 10:39:17+00:00,"Hoy magboksingan na lang kayo. Yawa puro kayo bangayan ng bangayan dami pa walang bakuna, dami pa ring walang makain. Tigilan niyo na yan please lang. Nasa ang pondo ng bayan!? Yawa kayo.",INVALID
8431,gaeuljieun,2021-09-17 10:36:25+00:00,HER HAIR ANU YAN EPEKTO RIN PO BA YAN NG BAKUNA,INVALID
